video_filename,analysis_mode,event_id,clip_path,predicted_category,predicted_primary_limb,predicted_confidence_score,corrected_category,corrected_strike_type,is_valid_strike,notes,created_at,model_suggested_strike_type,model_prediction_confidence,model_top_3_predictions
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,1,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_001_kick_candidate_left_ankle_t0p00.mp4,kick_candidate,left_ankle,0.5366,false_positive,unknown,False,,2026-04-29T20:40:17,axe_kick,0.36,"[{""strike_type"": ""axe_kick"", ""probability"": 0.36}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.216667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.153333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,2,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_002_kick_candidate_left_ankle_t2p01.mp4,kick_candidate,left_ankle,0.6078,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.486667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.486667}, {""strike_type"": ""back_kick"", ""probability"": 0.186667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.17}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,3,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_003_kick_candidate_left_ankle_t5p01.mp4,kick_candidate,left_ankle,0.7087,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.623333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.623333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.126667}, {""strike_type"": ""axe_kick"", ""probability"": 0.113333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,4,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_004_kick_candidate_left_ankle_t5p61.mp4,kick_candidate,left_ankle,0.9488,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.716667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.716667}, {""strike_type"": ""axe_kick"", ""probability"": 0.16}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.066667}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,8,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_008_kick_candidate_left_ankle_t15p43.mp4,kick_candidate,left_ankle,0.7112,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.683333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.683333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.116667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.09}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,9,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_009_kick_candidate_left_ankle_t20p04.mp4,kick_candidate,left_ankle,0.9341,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.636667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.636667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.136667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.086667}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,10,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_010_kick_candidate_left_ankle_t20p64.mp4,kick_candidate,left_ankle,0.942,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.576667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.576667}, {""strike_type"": ""axe_kick"", ""probability"": 0.16}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.126667}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,12,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_012_kick_candidate_left_ankle_t29p86.mp4,kick_candidate,left_ankle,0.9672,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.513333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.513333}, {""strike_type"": ""axe_kick"", ""probability"": 0.24}, {""strike_type"": ""back_kick"", ""probability"": 0.093333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,15,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_015_kick_candidate_left_ankle_t43p09.mp4,kick_candidate,left_ankle,0.9384,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.506667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.506667}, {""strike_type"": ""axe_kick"", ""probability"": 0.216667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.126667}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,16,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_016_kick_candidate_left_ankle_t44p09.mp4,kick_candidate,left_ankle,0.9013,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.65,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.65}, {""strike_type"": ""axe_kick"", ""probability"": 0.156667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.133333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,18,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_018_kick_candidate_left_ankle_t66p33.mp4,kick_candidate,left_ankle,0.9068,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.616667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.616667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.153333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.093333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,20,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_020_kick_candidate_left_ankle_t83p97.mp4,kick_candidate,left_ankle,0.7244,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.47,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.47}, {""strike_type"": ""back_kick"", ""probability"": 0.18}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.126667}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,21,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_021_kick_candidate_left_ankle_t84p97.mp4,kick_candidate,left_ankle,0.6488,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.36,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.36}, {""strike_type"": ""axe_kick"", ""probability"": 0.24}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.233333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,22,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_022_kick_candidate_left_ankle_t99p60.mp4,kick_candidate,left_ankle,0.6912,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.346667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.346667}, {""strike_type"": ""axe_kick"", ""probability"": 0.28}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.103333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,24,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_024_kick_candidate_left_ankle_t105p81.mp4,kick_candidate,left_ankle,0.6943,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.436667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.436667}, {""strike_type"": ""axe_kick"", ""probability"": 0.206667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.14}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,25,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_025_kick_candidate_left_ankle_t108p22.mp4,kick_candidate,left_ankle,0.7585,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.57,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.57}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.183333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.11}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,26,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_026_kick_candidate_left_ankle_t119p44.mp4,kick_candidate,left_ankle,0.6144,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.516667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.516667}, {""strike_type"": ""back_kick"", ""probability"": 0.16}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.12}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,27,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_027_kick_candidate_left_ankle_t127p85.mp4,kick_candidate,left_ankle,0.8296,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.573333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.573333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.146667}, {""strike_type"": ""back_kick"", ""probability"": 0.103333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,29,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_029_kick_candidate_left_ankle_t133p67.mp4,kick_candidate,left_ankle,0.6646,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.5,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.5}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.153333}, {""strike_type"": ""back_kick"", ""probability"": 0.126667}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,30,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_030_kick_candidate_left_ankle_t151p50.mp4,kick_candidate,left_ankle,0.8714,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.57,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.57}, {""strike_type"": ""axe_kick"", ""probability"": 0.18}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.09}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,33,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_033_kick_candidate_left_ankle_t183p36.mp4,kick_candidate,left_ankle,0.8586,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.353333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.353333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.176667}, {""strike_type"": ""axe_kick"", ""probability"": 0.156667}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,34,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_034_kick_candidate_left_ankle_t184p37.mp4,kick_candidate,left_ankle,0.9021,kick,spinninghook_kick,True,,2026-04-29T20:40:17,axe_kick,0.353333,"[{""strike_type"": ""axe_kick"", ""probability"": 0.353333}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.306667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.1}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,35,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_035_kick_candidate_left_ankle_t185p57.mp4,kick_candidate,left_ankle,0.6879,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.546667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.546667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.13}, {""strike_type"": ""back_kick"", ""probability"": 0.11}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,38,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_038_kick_candidate_left_ankle_t194p39.mp4,kick_candidate,left_ankle,0.8546,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.393333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.393333}, {""strike_type"": ""axe_kick"", ""probability"": 0.266667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.18}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,41,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_041_kick_candidate_left_ankle_t200p40.mp4,kick_candidate,left_ankle,0.9771,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.55,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.55}, {""strike_type"": ""axe_kick"", ""probability"": 0.176667}, {""strike_type"": ""back_kick"", ""probability"": 0.113333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,46,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_046_punch_candidate_left_wrist_t0p00.mp4,punch_candidate,left_wrist,0.5366,false_positive,unknown,False,,2026-04-29T20:40:17,axe_kick,0.36,"[{""strike_type"": ""axe_kick"", ""probability"": 0.36}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.216667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.153333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,47,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_047_punch_candidate_left_wrist_t1p40.mp4,punch_candidate,left_wrist,0.8093,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.616667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.616667}, {""strike_type"": ""back_kick"", ""probability"": 0.123333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.103333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,51,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_051_punch_candidate_left_wrist_t83p97.mp4,punch_candidate,left_wrist,0.7918,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.47,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.47}, {""strike_type"": ""back_kick"", ""probability"": 0.18}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.126667}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,52,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_052_punch_candidate_left_wrist_t85p37.mp4,punch_candidate,left_wrist,0.8082,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.393333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.393333}, {""strike_type"": ""axe_kick"", ""probability"": 0.23}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.2}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,53,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_053_punch_candidate_left_wrist_t87p58.mp4,punch_candidate,left_wrist,0.6135,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.476667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.476667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.22}, {""strike_type"": ""axe_kick"", ""probability"": 0.16}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,56,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_056_punch_candidate_left_wrist_t115p43.mp4,punch_candidate,left_wrist,0.6704,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.73,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.73}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.12}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.06}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,61,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_061_punch_candidate_left_wrist_t146p09.mp4,punch_candidate,left_wrist,0.7115,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.646667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.646667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.123333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.113333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,62,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_062_punch_candidate_left_wrist_t148p30.mp4,punch_candidate,left_wrist,0.8755,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.716667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.716667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.15}, {""strike_type"": ""back_kick"", ""probability"": 0.043333}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,64,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_064_punch_candidate_left_wrist_t151p30.mp4,punch_candidate,left_wrist,0.9743,kick,spinninghook_kick,True,,2026-04-29T20:40:17,roundhouse_kick,0.596667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.596667}, {""strike_type"": ""axe_kick"", ""probability"": 0.16}, {""strike_type"": ""back_kick"", ""probability"": 0.09}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,65,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_065_punch_candidate_left_wrist_t181p16.mp4,punch_candidate,left_wrist,0.6612,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.283333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.283333}, {""strike_type"": ""axe_kick"", ""probability"": 0.226667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.176667}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,66,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_066_punch_candidate_left_wrist_t182p16.mp4,punch_candidate,left_wrist,0.913,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.376667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.376667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.22}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.126667}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,67,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_067_punch_candidate_left_wrist_t183p36.mp4,punch_candidate,left_wrist,0.9036,kick,spinninghook_kick,True,,2026-04-29T20:40:17,axe_kick,0.346667,"[{""strike_type"": ""axe_kick"", ""probability"": 0.346667}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.303333}, {""strike_type"": ""back_kick"", ""probability"": 0.11}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,68,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_068_punch_candidate_left_wrist_t185p97.mp4,punch_candidate,left_wrist,0.9188,false_positive,unknown,False,,2026-04-29T20:40:17,roundhouse_kick,0.58,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.58}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.143333}, {""strike_type"": ""back_kick"", ""probability"": 0.12}]"
Andus - Spinning Hook Kick_compressed.mp4,single_athlete_training,73,data\processed\clips\Andus - Spinning Hook Kick_compressed\event_073_punch_candidate_left_wrist_t216p83.mp4,punch_candidate,left_wrist,0.6765,false_positive,unknown,False,,2026-04-29T20:40:17,axe_kick,0.28,"[{""strike_type"": ""axe_kick"", ""probability"": 0.28}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.26}, {""strike_type"": ""tornado_kick"", ""probability"": 0.143333}]"
