video_filename,analysis_mode,event_id,clip_path,duration_seconds,predicted_confidence_score,predicted_primary_limb,predicted_category,average_visibility_score_mean,pose_lost_frame_count,pose_lost_ratio,corrected_category,corrected_strike_type,coarse_strike_type,left_wrist_max_speed,left_wrist_mean_speed,left_wrist_total_distance,left_wrist_x_displacement,left_wrist_y_displacement,left_wrist_max_x,left_wrist_min_x,left_wrist_max_y,left_wrist_min_y,left_wrist_range_x,left_wrist_range_y,right_wrist_max_speed,right_wrist_mean_speed,right_wrist_total_distance,right_wrist_x_displacement,right_wrist_y_displacement,right_wrist_max_x,right_wrist_min_x,right_wrist_max_y,right_wrist_min_y,right_wrist_range_x,right_wrist_range_y,left_elbow_max_speed,left_elbow_mean_speed,left_elbow_total_distance,left_elbow_x_displacement,left_elbow_y_displacement,left_elbow_max_x,left_elbow_min_x,left_elbow_max_y,left_elbow_min_y,left_elbow_range_x,left_elbow_range_y,right_elbow_max_speed,right_elbow_mean_speed,right_elbow_total_distance,right_elbow_x_displacement,right_elbow_y_displacement,right_elbow_max_x,right_elbow_min_x,right_elbow_max_y,right_elbow_min_y,right_elbow_range_x,right_elbow_range_y,left_ankle_max_speed,left_ankle_mean_speed,left_ankle_total_distance,left_ankle_x_displacement,left_ankle_y_displacement,left_ankle_max_x,left_ankle_min_x,left_ankle_max_y,left_ankle_min_y,left_ankle_range_x,left_ankle_range_y,right_ankle_max_speed,right_ankle_mean_speed,right_ankle_total_distance,right_ankle_x_displacement,right_ankle_y_displacement,right_ankle_max_x,right_ankle_min_x,right_ankle_max_y,right_ankle_min_y,right_ankle_range_x,right_ankle_range_y,left_knee_max_speed,left_knee_mean_speed,left_knee_total_distance,left_knee_x_displacement,left_knee_y_displacement,left_knee_max_x,left_knee_min_x,left_knee_max_y,left_knee_min_y,left_knee_range_x,left_knee_range_y,right_knee_max_speed,right_knee_mean_speed,right_knee_total_distance,right_knee_x_displacement,right_knee_y_displacement,right_knee_max_x,right_knee_min_x,right_knee_max_y,right_knee_min_y,right_knee_range_x,right_knee_range_y,left_hip_max_speed,left_hip_mean_speed,left_hip_total_distance,left_hip_x_displacement,left_hip_y_displacement,left_hip_max_x,left_hip_min_x,left_hip_max_y,left_hip_min_y,left_hip_range_x,left_hip_range_y,right_hip_max_speed,right_hip_mean_speed,right_hip_total_distance,right_hip_x_displacement,right_hip_y_displacement,right_hip_max_x,right_hip_min_x,right_hip_max_y,right_hip_min_y,right_hip_range_x,right_hip_range_y,left_shoulder_max_speed,left_shoulder_mean_speed,left_shoulder_total_distance,left_shoulder_x_displacement,left_shoulder_y_displacement,left_shoulder_max_x,left_shoulder_min_x,left_shoulder_max_y,left_shoulder_min_y,left_shoulder_range_x,left_shoulder_range_y,right_shoulder_max_speed,right_shoulder_mean_speed,right_shoulder_total_distance,right_shoulder_x_displacement,right_shoulder_y_displacement,right_shoulder_max_x,right_shoulder_min_x,right_shoulder_max_y,right_shoulder_min_y,right_shoulder_range_x,right_shoulder_range_y
Andus - Tornado Kick_compressed.mp4,single_athlete_training,132,data\processed\clips\Andus - Tornado Kick_compressed\event_132_punch_candidate_right_wrist_t49p89.mp4,0.4007,0.795,right_wrist,punch_candidate,0.68446,0,0.0,kick,tornado_kick,spinning_kicks,0.862378,0.381466,0.382134,-0.180064,0.078545,0.649062,0.468998,0.705037,0.509736,0.180064,0.1953,0.588782,0.337459,0.33804,-0.174551,-0.021381,0.638813,0.464261,0.661749,0.545229,0.174551,0.11652,0.720012,0.263352,0.263783,-0.149906,-0.040817,0.643729,0.493823,0.652161,0.535316,0.149906,0.116845,0.287149,0.146668,0.146925,-0.071384,-0.016247,0.579922,0.508538,0.614446,0.557968,0.071384,0.056479,0.881475,0.500908,0.501786,-0.107539,0.009006,0.612513,0.367711,1.003635,0.887422,0.244802,0.116213,1.744593,0.786495,0.787811,-0.097337,0.04064,0.600992,0.411285,1.009283,0.636455,0.189708,0.372828,0.895556,0.437647,0.438391,-0.151516,-0.024814,0.631636,0.418621,0.872831,0.738387,0.213015,0.134444,1.149602,0.466763,0.467497,-0.135476,-0.032208,0.623065,0.475532,0.891823,0.663952,0.147533,0.227871,0.545244,0.218064,0.218431,-0.152897,-0.026516,0.642769,0.489239,0.729885,0.643323,0.15353,0.086562,0.3437,0.175302,0.1756,-0.098325,-0.002649,0.602056,0.503732,0.72403,0.65833,0.098325,0.065701,0.482166,0.198207,0.198539,-0.151986,-0.044334,0.660755,0.508769,0.553279,0.482679,0.151986,0.0706,0.190991,0.122692,0.122906,-0.06968,-0.006659,0.596027,0.526346,0.541091,0.502407,0.06968,0.038685
Andus - Tornado Kick_compressed.mp4,single_athlete_training,134,data\processed\clips\Andus - Tornado Kick_compressed\event_134_punch_candidate_right_wrist_t68p52.mp4,0.2004,0.8229,right_wrist,punch_candidate,0.8168,0,0.0,kick,tornado_kick,spinning_kicks,1.064987,0.531731,0.426129,0.239295,0.220063,0.809525,0.57023,0.668042,0.421729,0.239295,0.246313,0.659568,0.333294,0.267073,0.075094,-0.065584,0.700135,0.618401,0.744679,0.612734,0.081734,0.131945,0.601028,0.357182,0.286234,0.195349,0.147777,0.783285,0.587936,0.625297,0.468006,0.195349,0.157292,0.385906,0.230275,0.184535,0.071036,-0.016589,0.699196,0.627546,0.662323,0.585028,0.07165,0.077295,0.543962,0.221683,0.177635,0.158883,0.004532,0.724194,0.565311,0.989738,0.951573,0.158883,0.038165,0.807078,0.43276,0.346804,0.166994,-0.233604,0.710553,0.543559,0.976409,0.71175,0.166994,0.264659,0.61009,0.3124,0.250344,0.195568,0.007176,0.719351,0.523783,0.896636,0.821447,0.195568,0.075189,0.616229,0.296278,0.237418,0.159827,-0.123023,0.711519,0.551692,0.844109,0.697479,0.159827,0.14663,0.420412,0.214583,0.171966,0.1354,0.002596,0.710661,0.575261,0.756514,0.720332,0.1354,0.036182,0.298387,0.162869,0.130507,0.097012,-0.024845,0.68607,0.589058,0.745557,0.690949,0.097012,0.054608,0.312539,0.190502,0.152661,0.149466,0.015087,0.756523,0.607057,0.564624,0.548509,0.149466,0.016116,0.280805,0.132543,0.106206,0.103438,-0.02294,0.704593,0.601156,0.591978,0.569038,0.103438,0.02294
Andus - Tornado Kick_compressed.mp4,single_athlete_training,142,data\processed\clips\Andus - Tornado Kick_compressed\event_142_punch_candidate_right_wrist_t107p79.mp4,0.2003,0.8972,right_wrist,punch_candidate,0.9226,0,0.0,kick,tornado_kick,spinning_kicks,0.417378,0.209275,0.167735,-0.024797,-0.031918,0.628837,0.561442,0.613401,0.541418,0.067395,0.071982,0.994132,0.415129,0.332712,-0.126314,-0.054127,0.651099,0.524786,0.642885,0.474096,0.126314,0.168789,0.404739,0.246359,0.197446,0.005561,0.050561,0.665761,0.601539,0.645393,0.545291,0.064222,0.100102,0.863211,0.311303,0.249508,-0.12862,-0.054862,0.680147,0.551527,0.636264,0.506271,0.12862,0.129993,0.758581,0.299171,0.239739,0.02549,0.172123,0.540219,0.495757,1.012327,0.811817,0.044462,0.200509,1.377524,0.769971,0.617071,-0.156846,-0.249201,0.631985,0.424626,1.017407,0.620444,0.207358,0.396963,0.965047,0.42451,0.340191,-0.016736,0.123544,0.555943,0.515813,0.868493,0.643453,0.04013,0.22504,0.976681,0.480276,0.384942,-0.154744,-0.144501,0.640393,0.485649,0.879236,0.639694,0.154744,0.239542,0.390356,0.208089,0.166777,-0.067018,-0.004398,0.626753,0.559734,0.728074,0.651695,0.067018,0.076379,0.591,0.238175,0.190895,-0.122588,-0.050151,0.655922,0.533334,0.74294,0.645658,0.122588,0.097282,0.346669,0.190297,0.152515,0.00128,0.014476,0.655209,0.627686,0.55838,0.480117,0.027523,0.078264,0.504207,0.183654,0.147199,-0.105813,-0.033058,0.682185,0.576372,0.554277,0.486858,0.105813,0.06742
Andus - Tornado Kick_compressed.mp4,single_athlete_training,143,data\processed\clips\Andus - Tornado Kick_compressed\event_143_punch_candidate_right_wrist_t111p80.mp4,0.2004,0.8129,right_wrist,punch_candidate,0.915675,0,0.0,kick,tornado_kick,spinning_kicks,0.390013,0.169794,0.136046,-0.045571,-0.037129,0.592191,0.546619,0.611344,0.53336,0.045571,0.077984,0.907496,0.350491,0.280846,-0.135541,-0.065449,0.660806,0.525265,0.646762,0.491289,0.135541,0.155473,0.379414,0.234883,0.188208,0.010208,0.047832,0.628066,0.575378,0.650052,0.547453,0.052688,0.1026,0.841565,0.342015,0.274054,-0.145849,-0.035814,0.67835,0.532502,0.643047,0.510571,0.145849,0.132476,0.883811,0.460495,0.369037,-0.0933,0.087409,0.60463,0.481056,0.983459,0.785415,0.123573,0.198044,1.922198,0.717965,0.575425,-0.183553,-0.270738,0.61227,0.421869,0.988177,0.590403,0.190402,0.397775,0.908726,0.484716,0.388438,-0.086901,0.049579,0.60963,0.508748,0.85302,0.651937,0.100882,0.201082,1.041412,0.496186,0.397649,-0.169716,-0.166776,0.623479,0.453762,0.870699,0.60962,0.169716,0.261079,0.273429,0.15646,0.12537,-0.061118,-0.009109,0.601243,0.540125,0.737805,0.683956,0.061118,0.053849,0.389509,0.195347,0.156535,-0.122923,-0.057863,0.635526,0.512602,0.743155,0.670078,0.122923,0.073077,0.287882,0.159493,0.127801,0.007008,0.016502,0.633464,0.605502,0.575392,0.508459,0.027961,0.066932,0.399032,0.1697,0.135985,-0.10077,-0.032597,0.661039,0.560269,0.558301,0.497979,0.10077,0.060322
Andus - Tornado Kick_compressed.mp4,single_athlete_training,146,data\processed\clips\Andus - Tornado Kick_compressed\event_146_punch_candidate_right_wrist_t120p61.mp4,0.2003,0.739,right_wrist,punch_candidate,0.83625,0,0.0,kick,tornado_kick,spinning_kicks,0.608072,0.361615,0.289846,-0.028988,0.035142,0.593415,0.553532,0.68472,0.532154,0.039883,0.152566,0.790083,0.353934,0.283684,-0.160391,-0.002002,0.647049,0.486658,0.655818,0.541546,0.160391,0.114272,0.473423,0.248848,0.199432,0.010236,0.012764,0.637823,0.582443,0.639303,0.549506,0.05538,0.089797,0.718292,0.252791,0.202616,-0.142582,-0.033394,0.658718,0.516137,0.642133,0.560128,0.142582,0.082005,0.738509,0.266972,0.213931,-0.040922,0.136953,0.551971,0.504234,0.988183,0.827954,0.047738,0.160229,1.057499,0.597203,0.478613,-0.157104,-0.265371,0.614249,0.436442,0.989852,0.640575,0.177807,0.349277,1.042022,0.415739,0.333152,-0.044473,0.127888,0.568922,0.523339,0.865479,0.638666,0.045583,0.226813,1.067655,0.408855,0.327727,-0.151776,-0.119471,0.615241,0.463464,0.858555,0.654183,0.151776,0.204372,0.377211,0.191585,0.153537,-0.070339,0.012443,0.614866,0.544527,0.729825,0.658115,0.070339,0.07171,0.514108,0.210812,0.168967,-0.129359,-0.050821,0.643043,0.513683,0.741953,0.66661,0.129359,0.075342,0.330837,0.168031,0.13466,-0.005906,0.011348,0.63234,0.598641,0.561266,0.499044,0.033698,0.062222,0.437564,0.184735,0.148061,-0.11525,-0.004807,0.655898,0.540648,0.555719,0.509185,0.11525,0.046533
Andus - Tornado Kick_compressed.mp4,single_athlete_training,155,data\processed\clips\Andus - Tornado Kick_compressed\event_155_punch_candidate_right_wrist_t174p71.mp4,0.8014,0.9448,right_wrist,punch_candidate,0.724286,0,0.0,kick,tornado_kick,spinning_kicks,0.908845,0.420737,0.590071,-0.186641,-0.107845,0.550162,0.363521,0.79563,0.517354,0.186641,0.278276,0.761374,0.424458,0.595357,-0.203527,-0.135894,0.592778,0.374399,0.7505,0.532598,0.21838,0.217902,0.699214,0.26998,0.378646,-0.224775,0.004811,0.597488,0.372713,0.697201,0.571852,0.224775,0.125349,0.625381,0.315607,0.442668,-0.184305,-0.007766,0.606179,0.399141,0.664496,0.556862,0.207038,0.107634,1.342933,0.441096,0.618665,-0.24712,-0.012958,0.614845,0.364639,1.048498,0.768678,0.250206,0.279819,0.935737,0.456215,0.639859,-0.173615,-0.18158,0.595326,0.355591,1.045884,0.707863,0.239735,0.338021,1.291837,0.43777,0.61399,-0.237959,-0.134749,0.601166,0.354024,1.016757,0.694724,0.247142,0.322033,0.789008,0.360596,0.505776,-0.148864,-0.119876,0.566781,0.357127,0.921676,0.670106,0.209654,0.25157,0.506192,0.250362,0.351149,-0.236075,-0.047292,0.621891,0.377422,0.818276,0.681228,0.244469,0.137047,0.49371,0.239783,0.336314,-0.200637,-0.040234,0.607954,0.385376,0.815843,0.689569,0.222578,0.126273,0.535952,0.256312,0.3595,-0.201373,0.057951,0.593211,0.391838,0.571554,0.482627,0.201373,0.088926,0.542761,0.264659,0.3712,-0.16463,0.04925,0.601639,0.427303,0.570495,0.489234,0.174336,0.081261
Alicia - Double & Front Double.mp4,single_athlete_training,1,data\processed\clips\Alicia - Double & Front Double\event_001_kick_candidate_left_ankle_t0p40.mp4,0.3998,0.9768,left_ankle,kick_candidate,0.89326,0,0.0,kick,frontdouble_kick,double_kicks,0.453717,0.226173,0.226064,0.037975,-0.027729,0.495958,0.457983,0.52406,0.399031,0.037975,0.125029,0.632775,0.322601,0.322461,0.053243,0.031489,0.575196,0.521953,0.52436,0.358954,0.053243,0.165405,0.230359,0.124704,0.124643,0.03458,-0.021422,0.475163,0.440583,0.487272,0.419151,0.03458,0.068121,0.383835,0.135647,0.135587,0.042968,-0.01649,0.549539,0.506571,0.473366,0.404454,0.042968,0.068912,1.126915,0.491758,0.491516,0.042125,0.066478,0.617742,0.485799,0.749416,0.500351,0.131943,0.249065,0.998187,0.364919,0.364793,0.035679,-0.118372,0.626185,0.513406,0.767064,0.566162,0.112779,0.200901,0.648624,0.27666,0.276529,0.01486,0.020259,0.548897,0.504647,0.641062,0.498927,0.04425,0.142135,0.768422,0.246212,0.246127,0.043994,-0.079694,0.586825,0.517872,0.656292,0.504334,0.068952,0.151958,0.242649,0.105689,0.105643,0.030547,-0.031014,0.503271,0.469361,0.562055,0.498248,0.033909,0.063808,0.215111,0.127783,0.127727,0.041618,-0.030889,0.532164,0.487518,0.5676,0.493131,0.044646,0.074469,0.174533,0.099057,0.099009,0.020856,-0.026448,0.476038,0.453942,0.413338,0.355505,0.022096,0.057833,0.177983,0.090003,0.089966,0.032179,-0.033625,0.52187,0.489692,0.413843,0.35557,0.032179,0.058273
Alicia - Double & Front Double.mp4,single_athlete_training,4,data\processed\clips\Alicia - Double & Front Double\event_004_kick_candidate_left_ankle_t9p00.mp4,0.3998,0.9542,left_ankle,kick_candidate,0.8654,0,0.0,kick,double_kick,double_kicks,0.644938,0.20028,0.200188,-0.073779,0.150106,0.542701,0.468922,0.524933,0.366519,0.073779,0.158414,0.712428,0.305694,0.305602,0.028593,0.013579,0.518706,0.452794,0.497964,0.356533,0.065912,0.14143,0.338437,0.138752,0.138687,-0.074072,0.08292,0.521065,0.446994,0.482417,0.389349,0.074072,0.093067,0.36046,0.145334,0.145281,-0.015954,0.037119,0.488269,0.454221,0.470284,0.393741,0.034048,0.076543,0.940695,0.475199,0.475056,-0.084884,0.059795,0.628335,0.447727,0.699151,0.477389,0.180608,0.221762,0.730835,0.198697,0.19867,-0.125016,0.139008,0.613673,0.488657,0.717463,0.578455,0.125016,0.139008,0.555745,0.254156,0.254064,-0.079683,0.059712,0.569247,0.462613,0.6172,0.485349,0.106634,0.13185,0.465315,0.156715,0.156683,-0.087955,0.105486,0.561948,0.473993,0.623531,0.516854,0.087955,0.106677,0.176131,0.087944,0.087907,-0.05413,0.045968,0.518682,0.459417,0.519027,0.473059,0.059265,0.045968,0.138286,0.078172,0.078141,-0.046267,0.045047,0.50083,0.454564,0.528139,0.483092,0.046267,0.045047,0.111056,0.077543,0.077514,-0.049259,0.037533,0.500525,0.451266,0.387141,0.345763,0.049259,0.041378,0.073804,0.043077,0.043063,-0.008497,0.030052,0.464851,0.456354,0.389623,0.356014,0.008497,0.033608
Alicia - Double & Front Double.mp4,single_athlete_training,5,data\processed\clips\Alicia - Double & Front Double\event_005_kick_candidate_left_ankle_t12p40.mp4,0.5998,0.9704,left_ankle,kick_candidate,0.852483,0,0.0,kick,frontdouble_kick,double_kicks,0.4501,0.176597,0.211856,-0.041239,0.024379,0.519115,0.46735,0.536698,0.463051,0.051766,0.073647,1.083623,0.440556,0.528511,0.121686,-0.029565,0.560604,0.42354,0.564754,0.350675,0.137065,0.214079,0.256368,0.126451,0.151691,-0.041526,0.037042,0.492887,0.442006,0.511917,0.451602,0.050881,0.060315,0.621894,0.264264,0.317021,0.10341,-0.012719,0.54672,0.430507,0.515599,0.401729,0.116213,0.11387,1.322282,0.473582,0.568031,0.048482,0.007868,0.623684,0.480404,0.774543,0.533904,0.14328,0.240638,1.15763,0.406097,0.487103,0.073508,-0.144241,0.647683,0.475955,0.788489,0.527823,0.171728,0.260666,0.786815,0.300124,0.359993,0.016206,0.005832,0.558698,0.493704,0.65926,0.487533,0.064994,0.171727,0.566625,0.260186,0.312104,0.041313,-0.094198,0.585495,0.502988,0.684882,0.506081,0.082507,0.178801,0.279221,0.129991,0.155939,0.011074,-0.024907,0.498053,0.467315,0.586594,0.507622,0.030738,0.078972,0.43346,0.129293,0.155118,0.044358,-0.075309,0.523284,0.463075,0.610557,0.510434,0.060209,0.100122,0.213659,0.095988,0.11515,-0.022001,0.016543,0.481101,0.449302,0.418656,0.366472,0.031799,0.052183,0.353459,0.140502,0.168554,0.051328,-0.029187,0.510545,0.45132,0.427137,0.360531,0.059226,0.066607
Alicia - Double & Front Double.mp4,single_athlete_training,8,data\processed\clips\Alicia - Double & Front Double\event_008_kick_candidate_left_ankle_t16p99.mp4,0.5997,0.9576,left_ankle,kick_candidate,0.847817,0,0.0,kick,frontdouble_kick,double_kicks,0.410543,0.15417,0.184962,-0.020821,0.145147,0.516106,0.473189,0.51656,0.371414,0.042918,0.145147,0.61102,0.159493,0.191317,-0.006834,0.132932,0.557754,0.514688,0.516128,0.377638,0.043066,0.138491,0.237981,0.106777,0.128097,-0.014389,0.093788,0.492861,0.459429,0.476637,0.382849,0.033432,0.093788,0.303843,0.128955,0.154694,-0.035301,0.090294,0.53391,0.463617,0.491203,0.397551,0.070293,0.093652,1.223988,0.478296,0.573796,-0.076718,0.054967,0.61491,0.456028,0.752205,0.466641,0.158882,0.285564,0.886434,0.297741,0.357249,-0.202107,0.225491,0.607593,0.405486,0.795074,0.569583,0.202107,0.225491,0.481171,0.26185,0.314125,-0.075783,0.081959,0.564389,0.452917,0.660033,0.488702,0.111472,0.171331,0.63667,0.213175,0.255771,-0.123641,0.178663,0.561645,0.438003,0.683361,0.504697,0.123641,0.178663,0.134762,0.074225,0.089047,-0.033389,0.051166,0.503594,0.456111,0.543982,0.492815,0.047483,0.051166,0.171717,0.092718,0.111235,-0.055977,0.071202,0.500642,0.441956,0.557748,0.486546,0.058685,0.071202,0.160721,0.061336,0.073587,-0.008017,0.052611,0.475399,0.454346,0.381328,0.328717,0.021053,0.052611,0.180635,0.074659,0.08957,-0.024076,0.055001,0.500666,0.458083,0.391513,0.336512,0.042583,0.055001
Alicia - Double & Front Double.mp4,single_athlete_training,9,data\processed\clips\Alicia - Double & Front Double\event_009_kick_candidate_left_ankle_t19p99.mp4,0.1999,0.7358,left_ankle,kick_candidate,0.82065,0,0.0,kick,double_kick,double_kicks,0.686751,0.255313,0.204217,0.020475,-0.119929,0.506084,0.480074,0.543488,0.384032,0.026009,0.159456,0.660979,0.22691,0.181445,-0.009645,-0.094755,0.580049,0.543186,0.540108,0.411498,0.036863,0.12861,0.365831,0.179575,0.143625,0.019893,-0.098363,0.486367,0.459843,0.521955,0.402958,0.026524,0.118997,0.580962,0.248578,0.198779,-0.03944,-0.061935,0.589404,0.536829,0.520893,0.406551,0.052575,0.114342,0.505237,0.280642,0.224448,0.043461,-0.019329,0.588554,0.542921,0.785073,0.672201,0.045632,0.112872,1.37126,0.630987,0.504674,0.0373,-0.043641,0.650424,0.526011,0.822675,0.578266,0.124413,0.244409,0.480886,0.231375,0.185027,0.031806,-0.012521,0.576867,0.53997,0.659326,0.564129,0.036896,0.095197,0.941519,0.401938,0.321484,-0.016853,-0.073998,0.604989,0.555391,0.730385,0.54495,0.049597,0.185435,0.432512,0.189784,0.151765,0.006005,-0.075443,0.512834,0.504953,0.624907,0.511697,0.007881,0.11321,0.407324,0.213197,0.170495,-0.014474,-0.085483,0.538559,0.51754,0.63628,0.510752,0.021019,0.125528,0.441711,0.157463,0.125914,0.006462,-0.07375,0.48774,0.480766,0.434051,0.335543,0.006975,0.098507,0.50825,0.201012,0.160735,-0.021984,-0.056817,0.547281,0.525297,0.437423,0.333667,0.021984,0.103756
Alicia - Double & Front Double.mp4,single_athlete_training,11,data\processed\clips\Alicia - Double & Front Double\event_011_kick_candidate_left_ankle_t23p59.mp4,0.3998,0.9222,left_ankle,kick_candidate,0.85872,0,0.0,kick,double_kick,double_kicks,0.530872,0.189066,0.188996,-0.073961,0.130891,0.554941,0.48098,0.488021,0.340683,0.073961,0.147337,0.535171,0.223621,0.223563,0.048297,0.014362,0.525147,0.44206,0.455784,0.364171,0.083087,0.091613,0.268055,0.105274,0.105236,-0.057412,0.076224,0.532115,0.474703,0.448937,0.372713,0.057412,0.076224,0.324451,0.127353,0.127308,0.018192,0.05283,0.502734,0.461081,0.459295,0.394619,0.041652,0.064676,0.984965,0.484833,0.484689,-0.077869,0.034596,0.625046,0.46051,0.669225,0.457724,0.164535,0.2115,0.633833,0.169021,0.169,-0.092528,0.135206,0.59357,0.501041,0.698762,0.563556,0.092528,0.135206,0.342749,0.224123,0.224044,-0.069337,0.048529,0.566876,0.474059,0.593278,0.482118,0.092818,0.111159,0.335521,0.145961,0.145922,-0.075491,0.107297,0.561203,0.485711,0.598611,0.491314,0.075491,0.107297,0.114833,0.071632,0.071607,-0.032253,0.042416,0.519547,0.478946,0.506336,0.46392,0.040601,0.042416,0.161798,0.065082,0.065065,-0.02586,0.047042,0.500224,0.474223,0.515338,0.468297,0.026001,0.047042,0.1421,0.053546,0.053533,-0.028524,0.041661,0.507587,0.479063,0.380865,0.339204,0.028524,0.041661,0.118033,0.048708,0.048695,-0.004703,0.036216,0.473379,0.464438,0.386328,0.347912,0.008941,0.038416
Alicia - Double & Front Double.mp4,single_athlete_training,12,data\processed\clips\Alicia - Double & Front Double\event_012_kick_candidate_left_ankle_t32p79.mp4,0.3999,0.8294,left_ankle,kick_candidate,0.8437,0,0.0,kick,frontdouble_kick,double_kicks,0.521829,0.147046,0.146976,-0.06168,0.110235,0.538519,0.476838,0.490469,0.380234,0.06168,0.110235,0.244438,0.106772,0.106723,0.044997,0.018816,0.525911,0.451473,0.480851,0.460829,0.074438,0.020023,0.23669,0.089723,0.08968,-0.048444,0.066883,0.510879,0.462436,0.463652,0.39677,0.048444,0.066883,0.267338,0.079144,0.079106,0.017658,0.055449,0.486876,0.451083,0.472696,0.417247,0.035793,0.055449,0.513525,0.356784,0.356652,-0.101345,0.127691,0.611124,0.447786,0.69382,0.496872,0.163338,0.196947,0.546196,0.129933,0.12987,-0.043678,0.113778,0.540705,0.497027,0.715516,0.601739,0.043678,0.113778,0.324587,0.179748,0.179687,-0.093634,0.121688,0.561928,0.468294,0.609573,0.485405,0.093634,0.124169,0.416421,0.127738,0.127681,-0.057151,0.075801,0.540129,0.482978,0.624383,0.540814,0.057151,0.083569,0.130055,0.082082,0.082054,-0.040506,0.062651,0.507481,0.466975,0.521586,0.458935,0.040506,0.062651,0.150852,0.071271,0.07124,-0.0281,0.052196,0.489473,0.459944,0.528884,0.476688,0.029529,0.052196,0.221842,0.071947,0.071917,-0.038445,0.043427,0.496551,0.458106,0.388039,0.344612,0.038445,0.043427,0.208692,0.053941,0.053915,-0.007297,0.044069,0.464364,0.453276,0.388029,0.343959,0.011088,0.044069
Alicia - Double & Front Double.mp4,single_athlete_training,14,data\processed\clips\Alicia - Double & Front Double\event_014_kick_candidate_left_ankle_t44p58.mp4,0.3999,0.8953,left_ankle,kick_candidate,0.8658,0,0.0,kick,frontdouble_kick,double_kicks,0.296669,0.123579,0.123535,0.037786,0.060678,0.52691,0.459145,0.480562,0.417942,0.067765,0.06262,0.543918,0.165848,0.16582,-0.037105,0.079752,0.509684,0.461079,0.523153,0.408837,0.048605,0.114316,0.22395,0.094173,0.094142,0.029508,0.053617,0.50314,0.458018,0.458679,0.405063,0.045122,0.053617,0.203707,0.093854,0.093828,-0.042849,0.06048,0.492548,0.441148,0.465857,0.405253,0.0514,0.060604,0.52877,0.336396,0.336281,-0.078775,0.102468,0.612077,0.466315,0.670836,0.49254,0.145762,0.178296,0.375068,0.126808,0.12675,-0.066901,0.067756,0.543666,0.476765,0.711643,0.63247,0.066901,0.079172,0.306989,0.159662,0.159605,-0.085898,0.117099,0.56065,0.474752,0.599351,0.482252,0.085898,0.117099,0.384265,0.125623,0.125563,-0.061144,0.065509,0.535013,0.473869,0.62519,0.548819,0.061144,0.076371,0.145457,0.058503,0.058477,-0.009855,0.044874,0.506063,0.486587,0.517927,0.473053,0.019476,0.044874,0.175295,0.071986,0.071956,-0.042182,0.045183,0.499202,0.45702,0.524135,0.478952,0.042182,0.045183,0.219191,0.065009,0.064982,0.021902,0.048206,0.492001,0.460779,0.393586,0.34538,0.031222,0.048206,0.170507,0.061862,0.061842,-0.040504,0.04434,0.4896,0.449096,0.392996,0.348657,0.040504,0.04434
Alicia - Double & Front Double.mp4,single_athlete_training,15,data\processed\clips\Alicia - Double & Front Double\event_015_kick_candidate_left_ankle_t48p98.mp4,0.3999,0.9665,left_ankle,kick_candidate,0.8556,0,0.0,kick,double_kick,double_kicks,0.651981,0.220832,0.220729,-0.056091,0.174145,0.514478,0.458386,0.537503,0.363193,0.056091,0.17431,0.517607,0.195374,0.19529,-0.068134,0.100684,0.54256,0.474267,0.539973,0.412847,0.068292,0.127126,0.314598,0.13106,0.131001,-0.049985,0.094762,0.484232,0.434247,0.491659,0.394438,0.049985,0.097221,0.359896,0.159694,0.159625,-0.078647,0.063759,0.518771,0.437162,0.519951,0.437258,0.081609,0.082693,0.713849,0.426862,0.426713,-0.117389,0.135602,0.558087,0.418316,0.765011,0.511368,0.13977,0.253644,0.660566,0.197322,0.197231,-0.114332,0.128276,0.581128,0.466796,0.785395,0.65207,0.114332,0.133325,0.546705,0.236771,0.236686,-0.10877,0.12371,0.553009,0.437674,0.65865,0.507615,0.115335,0.151035,0.626364,0.207491,0.207395,-0.110686,0.125237,0.569714,0.459027,0.670501,0.540979,0.110686,0.129522,0.193137,0.119405,0.11936,-0.073797,0.06135,0.49718,0.423383,0.561004,0.499654,0.073797,0.06135,0.202129,0.128355,0.128305,-0.078835,0.061431,0.506739,0.427903,0.574668,0.508333,0.078835,0.066334,0.218337,0.098467,0.098427,-0.042333,0.060306,0.472212,0.42988,0.399497,0.337943,0.042333,0.061554,0.32678,0.124814,0.124756,-0.058688,0.062116,0.493361,0.434154,0.419753,0.353493,0.059207,0.066259
